;date;title;summary
31;May 11, 2018;Kevin’s Week in Tech: Are Google’s A.I.-Powered Phone Calls Cool, Creepy, or Both?;At no point in the demo were the receptionists on the other end of the calls informed that they were talking to a computer rather than another human.
32;May 11, 2018;Combat Veteran Is a Calming Presence After a Catastrophe;Years in the Army taught a restoration company manager how to enter a disaster site, appraise devastation and create a recovery plan.
33;May 13, 2018;Why Traditional TV Is in Trouble;Dropping ratings, especially among young people, and more viewing options mean broadcast TV is in a precarious position as it pitches itself to advertisers.
34;May 13, 2018;Silicon Valley Faces Regulatory Fight on Its Home Turf;A ballot measure brought by a real estate developer, a former C.I.A. analyst and a finance executive would create tough data privacy laws.
35;May 14, 2018;CBS Escalates Its Fight to Thwart Redstones: DealBook Briefing;Les Moonves and his team at CBS sued the Redstones’ National Amusements in what amounts to its biggest step yet to block a merger with its corporate sibling, Viacom.
36;May 14, 2018;All About ZTE, the Chinese Sanctions Breaker That Trump Wants to Help;The U.S. punishment of one of China’s biggest electronics companies and the American president’s surprise offer come at a complicated time.
37;May 14, 2018;Deciding to Rent or Buy Your Office;You can get Microsoft Office on an annual subscription plan that keeps you up to date with new features or buy it outright with far fewer updates.
38;May 15, 2018;The World Is Growing More Indebted: DealBook Briefing;The world is more indebted than perhaps it has ever been, but what has taking on all the extra debt achieved?
39;May 16, 2018;New Privacy Rules Could Make This Woman One of Tech’s Most Important Regulators;With Europe’s sweeping new data privacy law, Ireland is in the middle of a standoff between regulators and tech companies.
40;May 16, 2018;ABC Plays Up ‘Roseanne’ and Product Placement at Annual Presentation;The network lets advertisers know they are welcome to get in on the act during its presentation in New York.
41;May 16, 2018;How to Record Your iPhone Screen;In iOS 11, you can make a video of what’s happening directly on your phone at the moment — without having to install an extra app.
42;May 16, 2018;Mark Zuckerberg to Meet European Parliament Members Over Facebook’s Data Use;Mr. Zuckerberg’s planned visit to Brussels, following the C.E.O.’s testimony before Congress last month, highlights global concern over data privacy.
43;May 16, 2018;The Entire Economy Is MoviePass Now. Enjoy It While You Can.;Inspired by Silicon Valley’s hyper-growth, companies elsewhere are burning cash in hopes of being the next big thing.
44;May 16, 2018;Google’s File on Me Was Huge. Here’s Why It Wasn’t as Creepy as My Facebook Data.;Google collects far more information about us than Facebook. But the Google data that our tech columnist downloaded on himself contained fewer surprises and was more easily deleted.
45;May 16, 2018;A Battle for Control of CBS, With Far-Reaching Consequences;No matter who wins in the fight over the proposed reunion of CBS and Viacom, both companies will be profoundly affected and the media landscape will be transformed.
46;May 17, 2018;CBS Puts on a Happy Face for Ad Buyers Amid Off-Stage Tensions;The crowd stands and cheers for the network’s leader, Leslie Moonves, in what may have been his final appearance at the network’s annual event.
47;May 17, 2018;Wells Fargo Continues to Test Regulators: DealBook Briefing;Wells Fargo employees may have improperly changed information about corporate clients. The question now is how will regulators react?
48;May 17, 2018;PayPal Agrees to $2.2 Billion Deal for European Payments Start-Up iZettle;The Silicon Valley digital payments company reached a deal for iZettle, which is Europe’s answer to the mobile payments company Square.
49;May 18, 2018;Goldman’s Succession Timeline Takes Shape: DealBook Briefing;Lloyd Blankfein’s retirement plans are firming up, and his likely successor, David Solomon, is already laying the groundwork for a new management team.
50;May 19, 2018;Hundreds of Apps Can Empower Stalkers to Track Their Victims;Widely available services offer a range of spying abilities, including tracking people’s phones and harvesting their texts. As survivors seek help, the legal and technical hurdles are many.
51;May 20, 2018;Zuckerberg Continues His Apology Tour and Strict Privacy Rules Arrive in the E.U.;Also, a public comment period on proposed tariffs on Chinese imports ends, and Disney tries to kick a Memorial Day slump with a new “Star Wars” movie.
52;May 20, 2018;U.K. vs. U.S.: How Much of Your Personal Data Can You Get?;We decided to test how easy it soon might be for people in Europe to access their personal data compared with users in the United States.
53;May 21, 2018;Finding Your Contacts in the New Gmail;Google’s recent revamp of its mail service has moved a few old features to new places, but you don’t have to look far.
54;May 21, 2018;A Brief History of G.E. Asset Sales: DealBook Briefing;GE’s move to spin off its transportation business adds to the roughly $200 billion of assets the conglomerate has shed since 2009.
55;May 22, 2018;How to Adjust Your Mac’s Spelling Controls;Like many modern operating systems, macOS has a built-in spell checker that you can use or lose.
56;May 22, 2018;How Dodd-Frank Rollback Bill Could Come Back to Haunt Us: DealBook Briefing;Congress passed legislation that frees banks from a variety of regulations that were imposed after the financial crisis of 2008.
57;May 23, 2018;Macron Vowed to Make France a ‘Start-Up Nation.’ Is It Getting There?;France has quickly become one of the hottest destinations in Europe for technology investment, but it faces big challenges in its mission to become a leader.
58;May 23, 2018;Getting a Flood of G.D.P.R.-Related Privacy Policy Updates? Read Them;To comply with Europe’s General Data Protection Regulation, which goes into effect on May 25, internet companies have been updating their data policies. Here’s how you can benefit.
59;May 23, 2018;A Wrinkle in Time Keeping;If you don’t want your phone’s calendar to change time zones when you travel, you can lock down your appointments.
60;May 23, 2018;Metrics Are Everywhere in Media. Here’s How They Help.;Kathy Zhang, a newsroom and product analytics manager at The Times, discusses how analytics tools help her better serve readers.
61;May 23, 2018;Apple, Spurned by Others, Signs Deal With Volkswagen for Driverless Cars;BMW and Mercedes-Benz rebuffed Apple’s overtures for a self-driving car partnership, according to people familiar with the talks.
62;May 24, 2018;Curing the Full-Up Tablet Blues;If you can’t download more movies and shows because your Android tablet has run out of storage space, consider these expansion options.
63;May 24, 2018;Emergency Braking Was Disabled When Self-Driving Uber Killed Woman, Report Says;A computer system failure and an inattentive safety driver kept the vehicle from stopping before killing a woman in Arizona in March, the National Transportation Safety Board said.
64;May 24, 2018;E.U. Settles With Russia’s Gazprom Over Antitrust Charges;The settlement could mark the end of a long legal tangle. But countries that have long been squeezed by the energy company complained that it should have been fined.
65;May 24, 2018;G.D.P.R., a New Privacy Law, Makes Europe World’s Leading Tech Watchdog;The European Union on Friday puts the world’s toughest data privacy rules into effect. The regulations are set to have an outsize impact far beyond Europe.
66;May 25, 2018;Ireland’s Abortion Referendum Becomes a Test for Facebook and Google;Major tech companies took steps to prevent foreign meddling online before voters in Ireland cast ballots on Friday. Here’s how those efforts are working out.
67;May 25, 2018;Six C.E.O. Pay Packages That Explain Soaring Executive Compensation;One chief executive made $102.2 million last year. Another earned 4,987 times her median employee’s pay. This was C.E.O. pay in 2017.
68;May 25, 2018;T-Mobile Turns to Corey Lewandowski for Sprint Merger: DealBook Briefing;T-Mobile said that the lobbying firm it had hired in August was “now affiliated” with President Trump’s former campaign manager.
69;May 25, 2018;U.S. News Outlets Block European Readers Over New Privacy Rules;The move by several major news organizations illustrated that some companies would prefer to lose European readers than to risk being hit with stiff penalties.
70;May 25, 2018;Cecilia’s Week in Tech: It’s G.D.P.R. Day!;In this week’s newsletter: Europe’s new privacy rules go into effect, and President Trump is told that he cannot block users on Twitter.
71;May 25, 2018;Single-Payer Health Care in California: Here’s What It Would Take;Universal state health coverage has rallied Democrats in the governor’s race. But even with the state’s size and wealth, it would be hard to achieve.
72;May 25, 2018;What Advertising History Says About the Future of Fake News;Technological advances have made it easy to spread fake news. But after these fabrications become familiar, their danger is likely to recede, the economist Austan Goolsbee says.
73;May 25, 2018;Is Alexa Listening? Amazon Echo Sent Out Recording of Couple’s Conversation;The digital assistant confused a discussion about hardwood floors with several commands, in what Amazon called an “unlikely” string of events.
74;May 26, 2018;As Google Feeds Cats, Owl Lovers Cry Foul;In a Silicon Valley park, burrowing owls are dying and disappearing. Public records and a bit of snooping uncovered a path that led to Google and its feline-loving employees.
75;May 27, 2018;The Next Privacy Battle in Europe Is Over This New Law;The tech industry is fighting a pending measure that’s even stricter than the recently enacted G.D.P.R. It’s called the ePrivacy Regulation.
76;May 28, 2018;Why Starbucks’s Bias Training, Despite Skepticism, Is an Important Start;Starbucks is under fire for temporarily shutting 8,000 stores on Tuesday to train employees about bias. The effort won’t solve the problem, but it’s a good start.
77;May 29, 2018;How to Keep Track of the Trade Fights: DealBook Briefing;For those suffering whiplash from the Trump administration’s shifts in trade policy, here’s a way to follow along.
78;May 30, 2018;How a Pentagon Contract Became an Identity Crisis for Google;A $9 million deal for the use of artificial intelligence technology has fractured the internet giant’s work force and risks driving away top engineering talent.
79;May 30, 2018;Wall Street Gains Ground Under the New Volcker Rule: DealBook Briefing;The ban on proprietary trading is being pared back. Will regulators have the will or power to enforce it?
80;May 30, 2018;How Technology Is Changing Visual Art;Minh Uong, a visual editor at The Times, uses both low- and high-tech tools to create editorial art, but tech does not necessarily make it easier to become a professional illustrator.
81;May 30, 2018;The Privacy Lawyer Giving Big Tech an $8.8 Billion Headache;With the enactment of new privacy rules in Europe, it isn’t just regulators going after Big Tech: Advocates like Max Schrems are already filing lawsuits.
82;May 31, 2018;‘I Don’t Feel Superhuman. I Feel Like a Mom Who Has a Career.’;Rebecca Slaughter, a new commissioner at the F.T.C., brings her infant to work in Washington, a city whose work culture has been stubbornly slow to change.
83;May 31, 2018;Prune and Save Web Pages;Your computer most likely includes free tools for creating or printing stripped-down versions of web articles without ads, videos or other distractions.
84;May 31, 2018;SoftBank Fund Puts $2.25 Billion in G.M.’s Driverless Unit;The magnitude of the deal reflects the growing confidence that commercial use of autonomous cars is in sight, despite recent setbacks.
85;May 31, 2018;Telegram App Says Apple Is Blocking Updates Over Dispute With Russia;The allegation undercuts the importance Apple has placed on privacy and encrypted communication, and highlights the gatekeeper role the company plays with its App Store.
86;May 31, 2018;Waymo to Buy Up to 62,000 Chrysler Minivans for Ride-Hailing Service;The agreement signals that the Google driverless-technology spinoff plans a rapid start for a business set to get underway later this year.
87;May 31, 2018;Worried About Big Tech? Chinese Giants Make America’s Look Tame;China’s two internet behemoths, Tencent and Alibaba, are spending billions of dollars in an escalating battle to dominate every part of daily life.
88;June 1, 2018;The Trump Trade Slump May Yet Happen: DealBook Briefing;The day the president’s metals tariffs went into effect, the unemployment rate fell to an 18 year low. But can this situation last?
89;June 1, 2018;Kevin’s Week in Tech: Pity the Tech B-List;There seems to be a growing rift between the largest tech companies — Apple, Amazon, Google, Facebook and Microsoft — and the rest of the industry. Our tech columnist explains.
90;June 1, 2018;Let Gmail Finish Your Sentences;Google’s new machine-learning tools for its mail service can save you time and typos — as long as you are comfortable sharing your thoughts with the software.
91;June 1, 2018;Google Will Not Renew Pentagon Contract That Upset Employees;Diane Greene, the head of Google’s Cloud business, is said to have told employees that it was backing away from the A.I. work with the military.
92;June 1, 2018;Tech Was Supposed to Get Political. It’s Hanging Back in This Election.;While voters get ready for California’s primary on June 5, Silicon Valley’s tech community — which had been politically outspoken — has tried to stay largely under the radar.
